,tweet_ids,text_x,TRU,DIS,JOY,SAD,ANT,SUR,ANG,FEA,NEUTRAL,conf_tru_dis,conf_joy_sad,conf_ant_sur,conf_ang_fea,num_annot
1229,463379953380507649l,"RT @tovaga: @SakaBrasil2 #PETR4 comparada em 14/03/11 R$ 29,31 - Cotada agora a R$ 17,48 - 8.298 funcionários na lista do PDV não faziam fa…",0,1,-2,-2,0,1,-2,-2,-1,0.667,0.333,0.667,0.333,3
1230,463385848562847744l,#PETR4): A cia informou que foi encerrado no dia 31 de março o prazo de inscrição para o Plano de Incentivo ao... http://t.co/I7occ2nK3m,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,0.667,3
1231,463385916963172352l,A última indicação da #USIM5 resultou em -2.10 %. Confira a nova indicação agora em http://t.co/zJRs3Eeyz9,-2,-2,0,1,0,0,0,0,-1,0.0,0.667,1.0,0.667,3
1232,463661481389998080l,RT @daltonvieira: Ação ex-dividendos hoje: PCAR4. As cotações históricas foram ajustadas. Saiba mais! http://t.co/C7k4DuDID2,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
1233,463664480288006145l,"Entrei em #petr4, com projeção de crescimento. #hype3 ta maravilhosa, continua na tendência de alta.",1,0,1,0,-2,-2,0,0,-1,0.667,1.0,0.0,1.0,3
1234,463667443161133056l,"Na Bovespa, gestores definem para época das eleições ações de boa liquidez, como ABEV3, BBAS3, CCRO3, ITUB4, PCAR4, RENT3, UGPA3, e outras",1,0,0,0,0,0,0,0,0,0.667,1.0,0.667,1.0,3
1235,463669474844233728l,Ações PCAR4 ainda em leilão de abertura indicam queda de mais de 4 % ... Vamos garimpar ...,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
1236,463670775506272257l,"RT @garimpodeacoes: Na Bovespa, gestores definem para época das eleições ações de boa liquidez, como ABEV3, BBAS3, CCRO3, ITUB4, PCAR4, REN…",1,0,1,0,1,0,0,0,0,1.0,0.667,1.0,1.0,3
1237,463761411983048705l,A última indicação de a #OIBR4 resultou em 3.20 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
1238,463762460554452992l,A última indicação da #MRVE3 resultou em -0.14 %. Confira a nova indicação agora em http://t.co/zJRs3Eeyz9,0,0,0,1,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
1239,463775892947611648l,"#PCAR4 GRANDE INVESTIDOR PODE TER REDUZIDO POSIÇÃO ITAU hoje fez uma desova de quase 297 milhões de reais a o preço médio de 104,06 .",-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
1240,464029868133711872l,$BBAS3 - Banco Do Brasil (bbas-nm)- Relat.de Analise Gerencial E Material De Apresentacao http://t.co/86ssDmrnfJ,1,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.333,1.0,3
1241,464069738771931138l,A última indicação da #ELET3 resultou em -3.84 %. Confira a nova indicação agora em http://t.co/zJRs3Eeyz9,-2,-2,0,0,0,0,0,0,-1,0.0,1.0,1.0,0.667,3
1242,464071516313772032l,"#ITUB4 já subiu 29,5% em 36 pregões... tem resistência a superar em 37,90... vai ou racha? http://t.co/uebrtsVcus",1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.0,0.667,3
1243,464073921025679360l,"Planner indica compra de Vale, BB, Ambev e mais 7: Dessa vez, os analistas resolveram fazer ... http://t.co/wgMAbDYWKJ #infomoney #vale5",1,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,1.0,3
1244,464074024100712448l,A última indicação da #MRVE3 resultou em -0.28 %. Confira a nova indicação agora em http://t.co/zJRs3Eeyz9,-2,-2,-2,-2,0,0,0,0,-1,0.333,0.333,0.667,0.667,3
1245,464089554719215617l,"Vale diz que acesso de Valemax a a China é desejável , mas não necessário : Os navios , com capac ... http://t.co/DUDYluUL6A #infomoney#vale5",-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
1246,464089901571788800l,"#PCAR4 Lembram a desova que comentei ontem, foi exatamente quem desconfiei. Abilio Diniz vendeu todas as suas ações http://t.co/SnLDXqDKeC",-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
1247,464090953360609280l,Fibr3 de olho p/ cp,1,0,-2,-2,1,0,0,0,-1,0.667,0.333,0.667,0.667,3
1248,464091353862144000l,veeeeenha RT @Live_Trade: bbas3 em a vd,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
1249,464201927031803904l,"#BOVESPA #USIM5 S&amp,P eleva perspectiva de nota de a Usiminas para estável:  http://t.co/JdfGy10phl #BR",1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
1250,464362361244381184l,$AEDU3 - Anhanguera (aedu-nm) - Fato Relevante - Projecoes Financeiras Para O Ano De 2014 http://t.co/X0dQsYyLkh,0,0,0,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
1251,464368387788136448l,$DASA3 - Dasa (dasa) - Novo Coordenador Do Comite De Auditoria http://t.co/deo9AMHvKg,-1,-1,-1,-1,0,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
1252,464369509340430337l,"Acionistas votam hoje em fusão de a ALL com Rumo , Santander , Petrobras e mais 6 em o radar : Petr ... http://t.co/PQ31oKjQ1m #infomoney#vale5",0,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,1.0,3
1253,464415910338772993l,$BBAS3 - Banco Do Brasil (bbas-nm) - Relatorio De Analise Gerencial   Reapresentacao http://t.co/06H7Ncc4jQ,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
1254,464425177833803777l,Hora de comprar mais PETR4 RT @JornalOGlobo: Ações da Petrobras caem mais de 3% e derrubam Bolsa. http://t.co/LJluyesRk5,-2,-2,-2,-2,1,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
1255,464430172922720257l,Opa de olho usim5,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
1256,464435670820601858l,Video - Análise Diária com Predador: Petr4 e IBOV sugerem  topos de CP. - http://t.co/a8XnFGrywg,-2,-2,-2,-2,1,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
1257,464480004689379328l,"Petr3.SA tipo PETROBRAS ON em dezembro 28  de 2007 a cotação BOVESPA estava em minima  R$51,08 e maxima R$ 52,23, fonte Thomson Reuters.",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
1258,464483177009283074l,A última indicação da #MRVE3 resultou em -0.56 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
1259,464490017940054016l,A última indicação da #PETR4 resultou em 9.05 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
1260,464497769613631489l,"Todos os dias no fechamento do mercado #ITUB4 mesmo caindo tem uma puxada no pregão. Estranho, dia todo em baixa e pregao puxando pra cima.",1,0,1,0,0,1,0,0,0,0.667,0.667,1.0,0.667,3
1261,464738307692191744l,"#GOLL4 O transporte doméstico de passageiros registrou aumento de 8,16% na demanda medida em passageiros... http://t.co/8pIYzbanHG",-2,-2,-2,-2,0,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
1262,464740621018992640l,"#VALE5 testou a MME21 com um engolfo de baixa, mas em viés de congestão. Diário. http://t.co/v1mzYHJOl6",-2,-2,0,0,0,0,-2,-2,-1,0.5,0.5,0.5,0.25,4
1263,464751013887348736l,Cade aprova aquisição de direitos minerários da Novelis pela Vale: Em documento submetido ao... http://t.co/WZ9SfuDW9J #infomoney #vale5,1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,1.0,3
1264,464756005377540097l,"#ITUB4 muito interessante acompanhar de perto um ativo, até estes dias atrás Itaú só subia, e tinha um spread na... http://t.co/wzdYVUGFa7",-2,-2,-2,-2,0,1,0,0,-1,0.0,0.0,0.667,0.667,3
1265,464862078525001728l,"09/05/14 - 17:19: Maiores Baixas: ELET3 -7,31% R$6,97, ELET6 -5,43% R$10,10, OIBR4 -4,95% R$2,11, JBSS3 -3,38% R$7,73, GOLL4 -2,87% R$13,54.",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
1266,464864439670702080l,@luizmoratoneto temos recomendação de venda para PDGR3.,1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
1267,465529663503073281l,#PETR4. Shooting star (com doji lápide) em o semanal. Teste de LTB em o gráfico mensal. Gráfico diário com ENGOLFO DE... http://t.co/Q3q3AgaMEm,0,0,0,0,-2,-2,-2,-2,-1,0.667,1.0,0.333,0.333,3
1268,465874249413328897l,A última indicação da #MRVE3 resultou em -1.11 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,1,-2,-2,0,0,0,1,-1,0.667,0.0,0.667,0.667,3
1269,466193199934210048l,$DTEX3 - Duratex (dtex-nm) - Relatorio Anual E De Sustentabilidade http://t.co/diLO3SeaEV,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
1270,466303583311654913l,"*** SAIU DO FORNO: RUI FALCÃO: Governo pode discutir controle de capital mais rigoroso. (tome queda na #petr4, estatais e tudo)",0,1,0,1,0,1,1,0,0,1.0,0.667,0.667,0.667,3
1271,466303667726213120l,"RT @RaphaFigueredo: *** SAIU DO FORNO: RUI FALCÃO: Governo pode discutir controle de capital mais rigoroso. (tome queda em a #petr4, estatais…",0,1,0,0,0,1,-2,-2,-1,0.667,0.667,0.667,0.333,3
1272,466311542431318016l,"#RENT3 rompeu resistência, fez novo TH e vai subindo com ótimo volume hoje! Linda!",1,0,1,0,0,1,0,0,0,1.0,1.0,0.667,0.667,3
1273,466312523223166979l,"#TOTS3 é outra a caminho do TH, pouco mais tímida que #RENT3",0,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,1.0,3
1274,466323359324991488l,"Geral troca EZTec por Itaú Unibanco, confira as 10 recomendações: A Geral Investimentos fez ... http://t.co/Tk3Klt4bBt #infomoney #vale5",-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
1275,466605268005314561l,A última indicação de a #BRAP4 resultou em 0.44 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,1,0,1,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
1276,466606458487209984l,#SBSP3 E cadê o racionamento!!! http://t.co/ApULfZt5Sr,0,1,0,1,-2,-2,1,0,-1,1.0,1.0,0.0,0.667,3
1277,466613428208295936l,A última indicação da #ELET3 resultou em 0.13 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,1,0,-2,-2,0,0,-2,-2,-1,0.667,0.333,0.667,0.333,3
1278,466624936929673216l,"#csna3 9,56 + 2,91% !!!!! Call de compra.",1,0,1,0,-2,-2,0,0,-1,1.0,1.0,0.0,1.0,3
1279,466633356126740481l,"O melhor cenário numa operação de venda coberta de opções é vender OTM e a ação subir. É o que está acontecendo com VALE5, neste momento.",1,0,1,0,0,0,0,0,0,0.667,0.667,1.0,1.0,3
1280,466635098704850945l,A última indicação da #USIM5 resultou em 0.80 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,1,0,0,0,0,0,0,0,0,0.667,1.0,0.667,1.0,3
1281,466638145220804609l,A última indicação de a #KROT3 resultou em 19.12 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
1282,466781862233657344l,@ferrisss : meus números para JBSS3 foram entrada ontem a 7.87 com obj= 8.07 (+2.5%) e 8.47 (7.6%). Hj bateu 8.03.Abx http://t.co/amuFApN1IK,1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,1.0,3
1283,466931214948257792l,A última indicação de a #GOLL4 resultou em -5.05 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,1,0,0,0,-2,-2,-1,-1,-1,0.667,0.667,0.333,0.667,3
1284,466933301601923072l,$ALLL3 - All Amer Lat (alll-nm) - Esclarecimentos Sobre Processo De Arbitragem http://t.co/uRnZ4WwHv2,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,0.667,3
1285,466939517224906752l,"INTRADAY PETR4: Suportes 17,67 e 17,98 e resistências 18,47 e 18,65 INTRADAY VALE5: Suportes 27,36 e 27,81 e resistências 28,50 e 28,74",1,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,1.0,3
1286,466977495292846081l,"Índice de ações MSCI Brasil, do Morgan Stanley, q é seguido por grandes fundos retirou da carteira a construtora MVRE3 e a Hering - HGTX3...",0,0,-2,-2,0,0,0,0,-1,1.0,0.333,0.667,0.667,3
1287,467018177952874496l,$BRFS3 - Brf Sa (brfs-nm)  - Resultados Da Oferta De Recompra http://t.co/DBLJswVFeZ,0,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,0.667,3
1288,467274051019632640l,$ENBR3 - Energias Br (enbr-nm) - Esclarecimentos http://t.co/bDcgYaz56z,0,0,0,0,1,0,0,0,0,0.5,0.5,0.5,0.75,4
1289,467278962154942464l,Governo da Nova Caledônia recebe relatório da Vale sobre vazamento: Movimento ocorreu mais t... http://t.co/rtndP6NyW5 #infomoney #vale5,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
1290,467280097024942080l,$ELET3 - Eletrobras (elet-n1) - Criacao De a Diretoria De Regulacao http://t.co/H9uC5PrF4F,1,0,0,0,0,0,0,0,0,0.667,0.667,1.0,1.0,3
1291,467283107109175296l,$MRVE3 - Mrv (mrve-nm) - Pagamento De Dividendo / Ajuste No Valor http://t.co/OLYAVgQz1Q,1,0,0,0,0,0,0,0,0,0.667,0.667,1.0,1.0,3
1292,467283300554637312l,Ações ex-dividendos hoje: MRVE3 e SULA11. As cotações históricas foram ajustadas. Saiba mais! http://t.co/C7k4DuDID2,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
1293,467339304860393472l,"#CESP6 - Lucro da Cesp mais do que dobra, com ganhos por venda de energia - http://t.co/wD8lof1TBv",1,0,0,0,0,1,0,0,0,1.0,0.667,1.0,1.0,3
1294,467340956761874432l,"Minhas posições: #alll3 stop 8,41. #hype3 stop 17,69. #mglu3 stop 8,23. #bbas3 23,71. #petr4 não sei oq fazer hehe. Bons negócios a todos.",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
1295,467341850849058816l,Realizei lucro na #jbss3 depois de subir 4%. Apostando na queda pra entrar de novo. Ficaremos de olho.,1,0,0,0,1,0,0,0,0,1.0,0.667,0.667,0.667,3
1296,467347479005245440l,Compra de CRUZ3 - 16/05/2014 http://t.co/XbBQHncT14,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
1297,467369931039059968l,A última indicação da #USIM5 resultou em -1.36 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,0.667,0.667,3
1298,467405977067978754l,$ELET3 - Eletrobras (elet-n1) - Comentarios Sobre Os Resultados - 31/03/2014 - Reap. http://t.co/LdQEfRBbmY,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
1299,468362963326619648l,$CSAN3 - Cosan (csan-nm) - Esclarecimentos http://t.co/m3qpF8clYt,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
1300,468398191453683712l,$ESTC3 - Estacio Part (estc-nm)-fato Relevante-aquisicao Uniseb -reapres (redivulgacao) http://t.co/alIlIRxgUk,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
1301,468400226781655040l,Venda em ggbr4 em o semanal foi acionada!,0,0,1,0,0,0,0,0,0,0.667,1.0,0.667,0.667,3
1302,468731360044384256l,RT @chrinvestor: #BRFS3 anunciou a recompra de até 1 milhão de ações. O surpreendente é o período p/ a recompra... apenas 1 semana (20/05 -…,-2,-2,0,0,0,1,0,0,-1,0.333,0.667,0.667,0.667,3
1303,468732386776461312l,Os mais de 1 milhão de estabelecimentos clientes da Ambev poderão pagar suas compras através das máquinas do Santander. Abre o olho #CIEL3 !,1,0,-2,-2,1,0,0,0,-1,0.667,0.333,0.667,0.667,3
1304,468732911655845888l,"Ações ex-dividendos hoje : BBAS3 , BVMF3 e ETER3 . As cotações históricas foram ajustadas . Saiba mais ! http://t.co/C7k4DuDID2",-2,-2,0,0,-2,-2,-1,-1,-1,0.333,0.667,0.333,0.667,3
1305,468734838485561344l,Empresas de pagamento e tranf. de recursos terão grandes desafios em os próximos anos... @chrinvestor Abre o olho #CIEL3,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
1306,468754615249666048l,"INTRADAY PETR4: Suportes 17,71 e 17,83 e resistências 18,05 e 18,15 INTRADAY VALE5: Suportes 26,18 e 26,41 e resistências 27,04 e 27,44",-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
1307,468757309192425472l,"#PETR4 'contrato de 1 milhão, 2 milhões de dolares nem passam pela autorização da diretoria' Ex-presidente da @petrobras na CPI hahahahahaha",0,0,-2,-2,0,0,0,0,-1,0.667,0.333,1.0,0.667,3
1308,468757591590715392l,"RT @ClaudioDeLucca: #PETR4 'contrato de 1 milhão, 2 milhões de dolares nem passam pela autorização da diretoria' Ex-presidente da @petrobra…",0,1,0,1,-1,-1,1,0,-1,0.667,0.667,0.667,0.667,3
1309,468759628042739713l,"#HGTX3 só perdeu R$20,00 de um ano pra cá! Coleções ruins, vendas fracas e ainda saiu do MSCI...que faseeeee",0,1,0,1,0,1,0,0,0,0.667,0.667,0.667,0.667,3
1310,468785089724567553l,A última indicação da #PDGR3 resultou em -1.81 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,1,-2,-2,-2,-2,0,1,-1,0.667,0.333,0.0,0.667,3
1311,468786582493745153l,ELET6 corrigiu e chegou na zona de suporte em fibo http://t.co/E6M95yYksW,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
1312,468800572238610432l,#PETR4 Quase R$ 600 milhões só em terraplanagem!!! E mais um bilhão em projetos e estudos... http://t.co/xHxOXmZJzP,-2,-2,0,1,0,1,1,0,-1,0.333,0.667,1.0,0.667,3
1313,468801662086545408l,A última indicação de a #OIBR4 resultou em -1.04 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-2,-2,0,0,-1,-1,0,0,-1,0.333,0.667,0.667,0.667,3
1314,468809655331074049l,que volta da #PETR4 hein ? o.O,0,0,0,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
1315,468810982425624576l,#GGBR4 confirmando venda?!,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
1316,468816498992353280l,$PBR (ADR PETR4) falhou o teste de quebra da LTB....,0,1,0,1,0,1,0,0,0,1.0,0.667,0.667,1.0,3
1317,468819297390055424l,A última indicação da #ITUB4 resultou em -1.52 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,1,0,0,0,1,0,0,0,0,0.667,0.667,1.0,1.0,3
1318,468820614103719936l,A última indicação da #JBSS3 resultou em -4.21 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
1319,468825599319244800l,A última indicação da #MRFG3 resultou em -1.67 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,1.0,3
1320,468832624673566720l,A última indicação da #PETR3 resultou em 4.92 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-2,-2,0,0,-1,-1,0,0,-1,0.333,0.667,0.667,0.667,3
1321,468835433070460928l,"@Paty_Meirelles na PETR4 o rompimento dos R$17,75 abria caminho para uma queda até a região dos R$17,xx ... Só não pensei ver isso hoje, rs",-1,-1,-2,-2,0,1,-2,-2,-1,0.667,0.333,0.667,0.333,3
1322,468839344875536384l,$ESTC3 - Estacio Part (estc-nm) - Reapresentacao Do Material Apresentado A Investidores http://t.co/1s7pBvJsgQ,0,0,0,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
1323,468921386799747072l,"A gente estamos na contra-mão do @ferrisss !! Amanhã, nossa gestora vai vender JBSS3 !! Call de venda, vai cair muito !!",1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,0.667,3
1324,468930214962429954l,"A gente estamos falando sério !! Amanhã, a gestora vai vender JBSS3 !! Vamos comandar a derrubada, assim como fizemos com PETR4 !!",1,0,0,0,-2,-2,1,0,-1,0.667,0.667,0.0,0.667,3
1325,469097963181314048l,"tentarão levar a #PETR4 a um teste nos R$17,75, por baixo ? o.O Se conseguirem, os caras são heróis ! :)",1,0,1,0,1,0,0,0,0,1.0,1.0,1.0,1.0,3
1326,469104796453314561l,#PETR4 já deu entrada e deu 1% Trade fechado!,1,0,1,0,0,0,0,0,0,1.0,1.0,0.667,1.0,3
1327,469123255383916545l,"A gente estamos vendendo JBSS3 aqui na gestora, como eu disse ontem !! Vamos derrubar !! O @ferrisss que me desculpe !!",-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
1328,469209239307960320l,"Cristãos de pouca fé !! A gente damos a dica aí !! Segue quem acredita e sabe o quer quer !! PETR4 e JBSS3: quem entrou na venda, ganhou !!",0,1,-2,-2,0,1,0,0,-1,0.667,0.0,0.667,0.667,3
1329,469210740575203329l,"RT @InutiliumX: Olha lá, @ferris !! A gente aqui de a gestora jogamos a JBSS3 lá em a mínima !! Eu cantei a pedra ontem !! Vamos recomprar lá n…",1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
1330,469213585533845506l,"Mesmo c/expectativa pessimista s/ pesquisa IBOPE q deve ser divulgada amanhã, ações da Petro fecharam em alta: PETR3, +1,36% e PETR$ +0,92%",1,0,-2,-2,0,1,-1,-1,-1,0.667,0.333,0.667,0.667,3
1331,469214626081947648l,@InutiliumX Foram vocês da gestora que derrubaram BBAS3 hoje???,-2,-2,-2,-2,0,1,-2,-2,-1,0.0,0.0,0.667,0.0,3
1332,469451108096552960l,BBAS3 -7% ontem após decisão do STJ http://t.co/6D3nX6pFj7,0,1,0,1,0,1,0,0,0,0.667,0.667,0.667,0.667,3
1333,469456922283085824l,$EMBR3 - Embraer (embr-nm) - Esclarecimentos http://t.co/NYEDvjpV7O,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
1334,469457551306665984l,Notas gerais A PETROBRAS (PETR4) esclareceu ontem que todos os contratos e aditivos para a conturbada construção... http://t.co/DTTsUJsh3i,-2,-2,0,1,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
1335,469457671318667264l,$HGTX3 - Cia Hering (hgtx-nm) - Pagamento De Juros Sobre O Capital Proprio http://t.co/ddGCyfEjNc,-2,-2,0,0,1,0,0,0,-1,0.333,0.667,0.667,0.667,3
1336,469515693843820544l,#HGTX3 - Varejista anuncia pagamento de R$ 23 milhões em proventos a os acionistas - http://t.co/GpbAryELGh,1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
1337,469523160363466753l,BBAS3 No diário sentiu resistência da média de 144 que foi perdida ontem por frescura dos Investidores.,0,1,0,1,0,0,1,0,0,0.667,0.667,0.667,0.667,3
1338,469538033432137728l,"#ABEV3 Hoje, dia 22/05/2014, é a data limite para negociação dos direitos de subscrição da AMBEV S.A (ABEV1).... http://t.co/uUnPNVLCr0",0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
1339,469545567157485569l,A última indicação de a #MRFG3 resultou em - 1.26 % . Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,0,1,0,0,0,1.0,0.667,0.667,0.667,3
1340,469553057764626432l,BB despenca com decisão na Justiça: As ações do BANCO DO BRASIL (BBAS3) despencaram nos… http://t.co/MXPFjW0DCB,0,1,0,1,0,1,0,1,0,0.667,0.667,0.667,0.667,3
1341,469790871827648513l,"Greve dos investidores, ninguém envia ordens amanhã e depois, pela volta da #OGXP3 a R$ 18, #PETR4 nos 40 e #VALE5 nos R$ 60!!",-2,-2,0,1,1,0,0,0,-1,0.0,0.667,0.667,0.667,3
1342,469792261463879680l,"RT @ClaudioDeLucca: Greve de os investidores, ninguém envia ordens amanhã e depois, por a volta de a #OGXP3 a R$ 18, #PETR4 em os 40 e #VALE5 em os …",0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,0.667,3
1343,469828355789840384l,Notas gerais A BRF (BRFS3) concluiu e encerrou seu programa de compra de um milhão de ações de a companhia em... http://t.co/C1gY13dUJ4,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,0.667,3
1344,469851798719987712l,A última indicação da #KROT3 resultou em -1.03 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
1345,469865109679259649l,"INTRADAY PETR4: Suportes 17,16 e 17,40 e resistências 17,83 e 18,02 INTRADAY VALE5: Suportes 26,21 e 26,42 e resistências 26,86 e 27,09",-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
1346,469875433706901504l,A última indicação da #GOAU4 resultou em -7.28 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
1347,469879145913409536l,A última indicação da #MRVE3 resultou em -0.91 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,1.0,0.667,3
1348,469897073421451264l,A última indicação de a #KROT3 resultou em -1.07 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
1349,469914585508876288l,"ah, lembra que o volume da #PETR4 tava caindo e caindo ? Pois então ... foi só a cotação começar a corrigir um pouco pra ele aumentar. ,)",1,0,1,0,0,1,0,0,0,1.0,1.0,0.667,0.667,3
