,ids,tweets,TRU,DIS,JOY,SAD,ANT,SUR,ANG,FEA,NEUTRAL,conf_tru_dis,conf_joy_sad,conf_ant_sur,conf_ang_fea,num_annot
3318,460950788429594624l,#BR #BOVESPA #ABEV3 Ambev fará aumento de capital para incorporar benefício fiscal:  http://t.co/6YS0n7kWf4,0,1,0,1,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
3319,460971148868874240l,"@CopoSujoDoGalo AmBev é uma boa, petr4. Ações de bancos como Itaú ... Tudo que dá muito lucro",1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
3320,460996014644932608l,@waitforaminucci @whoskaio meu pai tem ação na vale3 aí eu fico vendo isso todo dia :|,0,1,0,1,0,0,0,0,0,0.667,0.667,0.667,1.0,3
3321,461038611555958784l,Mudanças na carteira de ações da Lato Sensu. Saída de AEDU3 e BBSE3 (por apresentarem redução no seus valores... http://t.co/1LVOZVEF5e,0,0,-2,-2,1,0,0,0,-1,0.667,0.333,0.667,1.0,3
3322,461087687093399554l,"VALE5 em 28/04/2014: OlaOlhada rápida em VALE5, gráfico diário.O ativo até estava se saindo bem depois da pern... http://t.co/PbH8HnvcDi",1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,1.0,3
3323,461092034665656320l,"Itaú Unibanco tem lucro líquido de R$ 4,42 bilhões em o 1º trimestre:   O Itaú (ITUB4), ... http://t.co/tK8y6NkgeO http://t.co/Zcsm6jYXyW",1,0,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
3324,461094200289677312l,"Itaú Unibanco tem lucro líquido de R$ 4,42 bilhões no 1º trimestre:   O Itaú (ITUB4), maior banco privado da ... http://t.co/Qti17YzSSG",1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
3325,461098921193119744l,$OIBR4 - Oi S.A. - MATERIAL FACT http://t.co/EvS5qg2ULY,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,0.667,0.667,3
3326,461101925199380480l,"Santander Brasil lucra R$ 518,4 milhões no 1º trimestre, queda de 15%:   O Santander Brasil (SANB11) anunciou... http://t.co/yZcDhHFYeE",-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
3327,461107792137306113l,Estratégia de Análise Técnica para o pregão de hoje. #analisetecnica http://t.co/zsmrYmk9nY,1,0,0,0,0,0,0,0,0,0.667,1.0,0.667,1.0,3
3328,461115782450384896l,$CRUZ3 - Souza Cruz (cruz) - Demonstracoes Financeiras De 31/03/2014 (individual) http://t.co/1EGEH17ta3,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,0.667,3
3329,461116096653692928l,Análise técnica para #VALE (VALE5) de o mês de abril. http://t.co/EurZrfndGv,1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
3330,461116325780553728l,$CRUZ3 - Souza Cruz (cruz) - Demonstracoes Financeiras De 31/03/2014 (cons) http://t.co/rP5fGTYsC3,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
3331,461121066325512192l,"Ações ex-dividendos hoje: ABRE11, AEDU3, ALSC3, BBRK3, BRAP, CYRE3, DASA3, EMBR3, FLRY3 e SEER3. Cotações ajustadas! http://t.co/C7k4DuDID2",1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
3332,461121982013390848l,Ações ex-juros hoje: BRAP3 e BRAP4. As cotações históricas foram ajustadas. Saiba mais! http://t.co/utSF6DP4ug,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
3333,461124150732410881l,Estratégia de Análise Técnica para o pregão de hoje (ELET6) #analisetecnica http://t.co/zsmrYmk9nY,0,0,0,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
3334,461124301060849664l,$CYRE3 - Cyrela Realt (cyre) - Deliberacoes Da Ago/e / Distribuicao De Dividendo http://t.co/m7Rt4wHstX,0,0,0,0,0,0,-2,-2,-1,0.667,1.0,0.667,0.0,3
3335,461124460997640192l,"Itaú lucra R$ 4,4 bi O banco ITAÚ UNIBANCO (ITUB4) apresentou agora pela manhã o resultado das operações no... http://t.co/D7BDbngehu",-2,-2,0,0,0,0,0,0,-1,0.0,0.667,0.667,1.0,3
3336,461125555522240512l,(+) Banco Santander (SANB11): Oferta para aquisição de ações. O banco anunciou nesta terça-feira que está... http://t.co/4beWp1clzY,-2,-2,1,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
3337,461128955505168384l,"#suzb5 ainda em queda, mas esboça alta nessa manha. #ibov parece animado com efeito Lula, então parece ser hora de ir as compras",1,0,1,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
3338,461129245134426113l,"#goau4 ganhou recomendação de compra de uma corretora e já reflete no preço. #bbas3 disparou ontem, rompeu resistência e Mm: COMPRAR!",1,0,1,0,0,1,0,0,0,1.0,0.667,0.667,0.667,3
3339,461129662991986690l,"Conforme previsto por analistas, #itub4 teve lucro menor. Estou tirando esse papel da minha carteira por não enxergar ganhos expressivos",0,1,0,1,-2,-2,-2,-2,-1,1.0,1.0,0.0,0.0,3
3340,461130593787719680l,"#abev3 também andou recomendação e  sobe forte. Continuo comprado. Vou entrar em #cemig4 por as Mm, de olho numa resistência ~16,65",-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
3341,461130981643415553l,#btow3: eita papel FEIO. #goll4 de olho na média móvel,0,1,0,1,1,0,0,0,0,1.0,1.0,0.667,0.667,3
3342,461132325490016256l,"Galera, ótima oportunidade de entrada na VALE5, Vale do Rio Doce. Gráfico formando a famosa figura… http://t.co/9NFGz77jUG",-2,-2,-2,-2,0,0,0,0,-1,0.333,0.333,0.667,0.667,3
3343,461134125995679744l,A última indicação da #BBAS3 resultou em -0.34 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
3344,461134218333257728l,#BR #IBOV #OIBR4 Oi precifica maior oferta subsequente do BR em quase 4 anos: http://t.co/AaQIj1CYax,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
3345,461135160139083776l,A última indicação da #PETR3 resultou em -4.92 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
3346,461138223201533952l,"RTRS - PARA 33,4%, DILMA TEM RESPONSABILIDADE EM COMPRA PELA PETROBRAS PETR4.SA DE REFINARIA EM PASADENA--CNT/MDA PETR4.SA",0,1,0,1,0,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
3347,461138340071604224l,@clubedopairico Em o caso de PETR4 agora é acompanhar o fechamento de gap e entrar em as opções de venda . A o meu ver ...,1,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,0.667,3
3348,461138458552320000l,@Live_Trade Marcos bom dia. ontem falou sobre mrve3 qual objs ?,1,0,0,0,0,0,0,0,0,0.667,1.0,0.667,1.0,3
3349,461140399864942592l,A última indicação de a #ELET3 resultou em -3.90 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,0.667,1.0,3
3350,461144999334510592l,"MRVE3. Boa venda agora a 7,14. Dinheiro fácil.",1,0,0,0,-2,-2,0,0,-1,1.0,0.667,0.0,1.0,3
3351,461146203745705984l,#CYRE3 explosão ou fogo de palha?!?!?!? http://t.co/mCFtO8U5m3,-2,-2,0,0,0,1,0,0,-1,0.333,1.0,0.667,0.667,3
3352,461148734173483008l,"Conforme esperado ações de estatais sobem qdo Dilma cai em as pesquisas : BBAS3 + 3,07 % , PETR3 , + 2,30 % , PETR4 , + 2,29 % , ELET3 , + 3,11 % e ELET6 , + 3,18 %",-2,-2,-2,-2,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,3
3353,461149461709090817l,"RT @garimpodeacoes: Conforme esperado ações de estatais sobem qdo Dilma cai em as pesquisas: BBAS3+3,07%, PETR3,+2,30%, PETR4,+2,29%, ELET3,+…",1,0,0,0,-2,-2,-1,-1,-1,0.667,0.667,0.333,0.667,3
3354,461152552814669824l,@vellozors @ferrisss Dilma não se reelege. A Bolsa já está precificando isso. Olha PETR4 e BBAS3. A única chance do PT é o volta Lula.,-2,-2,0,0,1,0,0,1,-1,0.0,0.667,1.0,0.667,3
3355,461152862169726976l,"Rastreamento ações-Gráfico diário-11h. Analise se romper: CYRE3 13,41 GFSA3 3,67 HYPE3 16,68 PETR4 17,14 VIVT4 46,75",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
3356,461152970496040960l,Ativo c/ vol Financeiro Superior a a sua MM21-11h: OIBR3 OIBR4 SANB11,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
3357,461153512093937664l,Comprando oibr4,1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
3358,461163061085491200l,cruz3 de olho na cp  se romper este de 15,-2,-2,0,0,1,0,0,0,-1,0.333,0.667,0.667,0.667,3
3359,461163872431665152l,RT @lambari_trader: @vellozors @ferrisss Dilma não se reelege. A Bolsa já está precificando isso. Olha PETR4 e BBAS3. A única chance do PT …,-2,-2,-2,-2,1,0,0,0,-1,0.333,0.333,0.667,0.667,3
3360,461164099326705664l,"LAME4 bateu no objetivo do Anderson agora, quer ver e saber quais as operações do Anderson, entre em contato: centraltrader@hotmail.com",1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
3361,461164494966628352l,"Rastreamento ações-Gráfic diári-12h. Analise se romper: BBAS3 24,32 BBDC3 36,22 BBDC4 34,36 BOVA11 51,19 BRFS3 50,19 BRSR6 12,88 CCRO3 18,10",0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
3362,461164573543124992l,"Rastreamento ações-Gráfico diário-12h. Analise se romper: CYRE3 13,41 GFSA3 3,67 HYPE3 16,68 PETR3 16,21 PETR4 17,14 VIVT4 46,75 WEGE3 26,92",0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
3363,461164615934935041l,Ativo c/ vol Financeiro Superior à sua MM21-12h: IDIV OIBR3 OIBR4 SANB11,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
3364,461165220267048960l,"Extirpando o PT de a Petrobrás, saneada a empresa, PETR4 tem potencial para, por o menos, retornar a o valor de a capitalização ($28,00).",-2,-2,0,1,1,0,-2,-2,-1,0.0,0.667,1.0,0.0,3
3365,461169048118915072l,A última indicação da #USIM5 resultou em 0.44 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-2,-2,-2,-2,0,1,0,0,-1,0.0,0.0,0.667,1.0,3
3366,461169649066184704l,Video - Análise Diária com Predador: Operação de Taxa na série F - Petr4 ! - http://t.co/a8XnFGrywg,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
3367,461169767727243264l,CASO LAVA JATO - Youssef pode ter atuado em refinaria da Petrobras no Paraná http://t.co/6upiN3J6nR #PETR3 #Petr4 #Lavajato,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
3368,461170470998802432l,Estudos Trava de Baixa para PETR4 e VALE5! - http://t.co/e3QoC20481,1,0,1,0,-1,-1,0,0,-1,0.667,0.667,0.667,0.667,3
3369,461172618931232768l,A última indicação da #MRFG3 resultou em 2.12 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
3370,461176284090220545l,"BlackRock encarteirou 5,01% das ações da #bvmf3 em 22/04/2014.",1,0,0,0,0,0,0,0,0,0.667,1.0,0.667,1.0,3
3371,461178854116429824l,"O mercado acionário brasileiro é desanimador, um número pífio de investidores cada vez menos empresas listadas, hoje SANB11 entra pra lista.",0,1,0,1,-2,-2,0,0,-1,1.0,0.667,0.0,0.667,3
3372,461179533669187584l,"@Live_Trade Marcos, qual o objetivo daytrade de OIBR4? Abs",0,0,0,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
3373,461187440901120000l,PETR4 &lt;3 Pesquisa CNT,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,0.667,1.0,3
3374,461190319716204544l,"#ITUB4 - Itaú Unibanco lucra R$ 4,42 bi no 1º trimestre, inadimplência volta a cair - http://t.co/x6W4OKw4SH",1,0,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
3375,461190468504936448l,RT @imcharliedrew: As únicas lol http://t.co/uojwAOHAYW,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,3
3376,461190494882918400l,#SANB11 - Santander quer comprar restante das units do Santander Brasil pagando em ações - http://t.co/UbdL0Hwagf,0,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,0.667,3
3377,461192796553351168l,"Rastreamento ações-Gráfic diário-14h. Analise se romper:BBAS3 24,32 BBDC3 36,22 BBDC4 34,36 BOVA11 51,19 BRFS3 50,19 BRML3 19,40 BRSR6 12,88",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
3378,461192881529970688l,"Rastreamento ações-Gráfico diário-14h. Analise se romper:  CCRO3 18,10 CYRE3 13,41 DIRR3 11,18  GFSA3 3,67 GUAR3 104,26  HYPE3 16,68",0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
3379,461192942708097025l,"Rastreamento ações - Gráfico diário - 14h . Analise se romper : LREN3 64,70 PETR3 16,21 PETR4 17,14 VIVT4 46,75 WEGE3 26,92",0,0,0,0,-1,-1,0,0,-1,0.667,0.667,0.667,0.667,3
3380,461192979127230464l,Ativo c/ vol Financeiro Superior à sua MM21-14h: ARTR3 EMBR3 GUAR3 ICO2 IDIV ISEE ITUB4 JSLG3 OIBR3 OIBR4 SANB11,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
3381,461197188811739136l,Dá-lhe cyre3,1,0,1,0,0,0,0,0,0,1.0,0.667,0.667,1.0,3
3382,461200024635183104l,@CaciqueInvest Goll4 deu tempo de sobra para pegar rsrsr,1,0,1,0,0,0,0,0,0,0.667,0.667,1.0,1.0,3
3383,461200171653951492l,"@CaciqueInvest Petr4 postei 12,50 um mês antes ou mais rsrsr",1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
3384,461201156518449152l,Vamos ver se Oibr4 faz o mesmo RT @Live_Trade: MRVE3 compramos o fundo ontem (até o momento) rsrsr,0,0,-2,-2,0,0,0,1,-1,1.0,0.0,0.667,0.667,3
3385,461203818915434496l,Vale divulgará resultado de o 1º tri nesta 4ª de manhã: o que esperar de o balanço?: Números dev... http://t.co/AGZbs3wnsj #infomoney #vale5,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
3386,461204808326995968l,Petr4 pode ser a primeira ação a começar a cair. IMA-crash bem alto e começando a cair. http://t.co/FRFC1OkWiQ,0,1,0,1,1,0,0,1,0,1.0,1.0,1.0,0.667,3
3387,461205481458237441l,"Tomado em OIBR4, ao que parece será uma operação estilo ELPL4 na venda descoberta, já sei o resultado: perderei o sono por uns dias.",0,1,-2,-2,1,0,0,0,-1,0.667,0.333,0.667,0.667,3
3388,461206925993332736l,"@ferrisss viu a taxa de aluguel de petr4? explodiu...muita gente pega de surpresa com essa alta, vão ter q derrubar",-2,-2,-2,-2,0,0,0,0,-1,0.0,0.0,0.667,1.0,3
3389,461213331479887873l,O volume de negócios c/ as opções serie E de a #PETROBRAS é realmente incrível!Dá para entender um pouco o q. o ativo virou ultimamente #PETR4,1,0,1,0,0,1,-1,-1,-1,0.667,0.667,0.667,0.667,3
3390,461215339838066690l,O melhor da bolsa: veja as ações mais lembradas pelos analistas nessa semana: Houve um empat... http://t.co/f1RsT0lbKF #infomoney #vale5,-1,-1,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
3391,461215931415670785l,A última indicação da #PDGR3 resultou em 13.24 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,3
3392,461217162594902017l,RT @Ary_AntiPT: CASO LAVA JATO - Youssef pode ter atuado em refinaria de a Petrobras em o Paraná http://t.co/rpF7wo3KIQ #PETR3 #Petr4 #Lavajato,0,1,-2,-2,-2,-2,-2,-2,-1,0.667,0.333,0.0,0.333,3
3393,461217799927771136l,#rent3 em cima do muro nos 15,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
3394,461218422815092736l,PETR4 vai fazendo o padrão gráfico conhecido como 'viuva-negra' :-),0,0,0,0,1,0,0,0,0,1.0,0.667,0.667,0.667,3
3395,461220966992187394l,"Rastreamento ações-Gráfico diário-16h. Analise se romper:  LREN3 64,70  PETR3 16,21 PETR4 17,14 RADL3 19,08   VIVT4 46,75 WEGE3 26,92",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
3396,461221322497204224l,Ativo c/ vol Financeiro Superior à sua MM21-16h: ITSA4 ITUB4 JSLG3 LREN3 MAGG3 MLCX OIBR3 OIBR4 PETR4 PFRM3 RADL3 RSID3 SANB11 TCSA3 TGMA3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
3397,461227994993139712l,"Boas tardes ! @tentos #vale5 26,67",1,0,1,0,0,0,0,0,0,0.5,0.75,0.5,0.75,4
3398,461229131829895168l,#BRAP4 fica EX em JCP e Dividendos hoje.,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
3399,461238284572966913l,$LREN3 - Lojas Renner (lren-nm) - Demonstracoes Financeiras De 31/03/2014 (cons) http://t.co/Omd2dClQyT,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
3400,461238291451625472l,$LREN3 - Lojas Renner (lren-nm) - Demonstracoes Financeiras De 31/03/2014 (individual) http://t.co/MhyBPDGps6,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
3401,461240277655896064l,$LREN3 - Lojas Renner (lren-nm) - Demonstracoes Financeiras Em Ingles De 31/03/2014 http://t.co/9tsh6Ae92M,-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
3402,461251700347518977l,"INTRADAY PETR4: Suportes 15,51 e 16,03 e resistências 16,82 e 17,09 INTRADAY VALE5: Suportes 26,29 e 26,52 e resistências 27,01 e 27,27",-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
3403,461256487802007553l,"[18h31] Maiores Altas: SANB11 +15,48% | GFSA3 +5,07% | PDRG3 +3,82% | GOLL4 +3,73% | ELET3 +3,64%.",-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.0,0.667,3
3404,461256779192881152l,"[18h32] Maiores Baixas: OIBR4 -10,97% | CRUZ3 -3,97% | CCRO3 -1,47 | BISA3 -1,38% | SUZB5 -1,37%.",-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
3405,461258410596368384l,"3 carteiras diferentes para investir Bolsa, segundo a Concórdia: Nenhuma das carteiras sofre... http://t.co/D5Uo3w5vQ4 #infomoney #vale5",0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
3406,461284305504055296l,"A LIGHT S.A. fechou o dia de hoje ao preço de R$ 19,32 (+0,75%) com volume de R$ 15,78 mm. $LIGT3",1,0,0,0,0,1,0,0,0,1.0,0.667,0.667,1.0,3
3407,461319161751162881l,"#ECOR3: esse pedágio pode ficar ainda mais caro!!! Gráfico semanal, alvo longo stop curto. Who knows? http://t.co/PtbsbuiZN3",0,1,0,1,1,0,1,0,0,1.0,1.0,0.667,0.667,3
3408,461322994871042048l,"#SANB11: O ROE desse banco não reforça o gráfico semanal, mas quem sabe num dá pra sacar um troco? http://t.co/B0ZMd5FXhk",1,0,0,0,1,0,0,0,0,0.667,1.0,0.667,0.667,3
3409,461324087537586177l,#PETR4 - longo (poe longo nisto) e curto prazo (mensagem: 955011)  http://t.co/cIh5ZtcFko,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
3410,461328264427216896l,"Daqui a pouco estarei fazendo análises de #PETR4 , #VALE5 , #IBOVESPA , #USDBRL , #MMXM3 , #OGXP3 e outras .",-2,-2,-2,-2,1,0,0,0,-1,0.333,0.333,0.667,0.667,3
3411,461342125029085184l,"E a ALLL3? SUBI... não, pera.",0,1,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,0.667,3
3412,461467831213629440l,"Leilão de energia, fala de presidente da Petrobras, Vale e mais 5 movimentam radar: Graça Fo... http://t.co/6nFS1FZVJK #infomoney #vale5",0,0,0,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
3413,461469597271867392l,$AEDU3 - Anhanguera (aedu-nm) - Relatorio Do Agente Fiduciario http://t.co/ZJfgkx7xEZ,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,1.0,3
3414,461471315422367744l,$RENT3 - Localiza (rent-nm) - Deliberacoes De Ago/e http://t.co/koG0j3sK7K,-1,-1,-1,-1,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
3415,461472300324626433l,$RENT3 - Localiza (rent-nm)- Aquisicao De Quotas E Incorporacao De Subsidiarias http://t.co/nA90jlYptH,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,1.0,3
3416,461478620180262913l,"RT @botinhao: @GibexJr E hoje tem resultado da VALE... http://t.co/ACFDTSlbVg Bons LREN3 EMBR3 e PCAR4, Ruim BRFS3 saiu agora.",1,0,0,0,1,0,0,1,0,1.0,0.667,0.667,0.667,3
3417,461481890391023616l,$EMBR3 - Embraer (embr-nm) - Informacoes Trimestrais De 31/03/2014 http://t.co/cK8uSl4Fk3,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
3418,461483685427314689l,$VALE5 - É hoje: Vale apresenta resultado [Newsletter ADVFN] http://t.co/OWzoO0HqcX,1,0,1,0,1,0,0,0,0,1.0,1.0,0.667,1.0,3
3419,461483851970539520l,"(=) BRFoods (BRFS3): Resultado ok, mas melhora do ciclo financeiro agrada Mercado interno. Receitas no mercado... http://t.co/9JRZyX0Mn4",1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
3420,461484549030297600l,"Hoje tem leilão emergencial de energia, que depende largamente de ELET6. Boa oportunidade para fechar contratos estáveis e de margem maior.",-2,-2,-2,-2,0,0,0,0,-1,0.333,0.333,0.667,0.667,3
3421,461487730128461824l,Notas gerais As Units do SANTANDER BRASIL (SANB11) registraram a maior valorização do índice IBOVESPA ontem... http://t.co/rUPecmDWR5,1,0,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
3422,461488015316385792l,"#VALE5 Vale registra lucro de R$ 5,58 bilhões em o 1º trimestre de 2014 http://t.co/vzB8IEpGay http://t.co/Mias0qSYD8",-2,-2,-2,-2,-2,-2,-1,-1,-1,0.333,0.333,0.333,0.667,3
3423,461489131474792449l,"Vale lucra R$ 5,9 bi no primeiro trimestre, queda de 4,7% em relação a 2013:   A mineradora Vale (VALE3, VALE... http://t.co/eEDSbfNDX1",-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,1.0,3
3424,461489900689559553l,"Ações ex-dividendos hoje: CESP, CPFE3, ECOR3, ENBR3, GRND3, ODPV3, SSBR3, POSI3 e TGMA3. As cotações foram ajustadas! http://t.co/C7k4DuDID2",1,0,1,0,0,1,0,0,0,1.0,1.0,0.667,1.0,3
3425,461491747722256385l,"As Lojas Renner ( LREN3 ) registrou lucro líquido consolidado de R$ 50,9 milhões ( R$ 0,40 por ação ) em o primeiro trimestre de 2014 , cresciment …",1,0,1,0,0,0,0,0,0,1.0,0.667,0.667,1.0,3
3426,461491882456276992l,Vixe! VALE5 tá quebrando?,0,1,0,1,0,1,0,1,0,0.667,0.667,1.0,1.0,3
3427,461495498793562112l,"Buenos.. Dia agitado hoje. Entrei em #ciel3, o papel é caro mas ta interessante pelos gráficos. #cmig4 restou saindo, tomei preju ??",0,1,0,1,0,0,1,0,0,0.667,1.0,0.667,1.0,3
3428,461495659049517056l,@Live_Trade Marcos bom dia! pode falar sobre oibr4.,0,0,0,0,0,0,0,0,1,0.75,1.0,0.75,0.75,4
3429,461495723847319552l,"@clubedopairico Zé, qual seria a confirmação de que os shootings stars estão indicando uma reversão de tendência pra PETR4??",-2,-2,0,0,0,1,0,1,-1,0.0,1.0,0.667,0.667,3
3430,461495946652962816l,#hype3 foi recomendada por alguns analistas e refletiu o preço. Gosto da área farmacêutica e adoto esse papel com base fundamental. Sobe!,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
3431,461496624309882881l,Não escrevi ontem mas acabei saindo de #abev3. Hoje acordou com queda de 3%. Essa foi meio sem querer. Alguém sabe o qq está rolando?,0,1,-2,-2,-2,-2,0,1,-1,0.667,0.333,0.333,0.667,3
3432,461497429637214209l,"Fibonacci na #goll4 se romper suporte de 13,80, pode devolver os ganhos dos últimos dias",0,0,0,0,1,0,0,0,0,0.667,0.667,1.0,1.0,3
3433,461500238885560320l,A última indicação da #USIM5 resultou em -2.62 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,1,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
3434,461500280291729409l,Alguém sabe oq eat havendo com a #embr3 ?? Deu um ebtida excelente e ta capengando faz tempo!!!,0,1,0,1,-2,-2,0,1,-1,0.667,0.667,0.0,1.0,3
3435,461502967699341312l,"Lucro líquido da Vale cai 4,7% e soma R$ 5,91 bilhões no 1º trimestre de 2014: Resultado foi... http://t.co/66JnURh7AU #infomoney #vale5",0,1,0,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
3436,461502968475299840l,"TEMPO REAL : Ambev afunda 5 % com nova taxação , Vale cai e Renner sobe após balanço : Ações de a ... http://t.co/trsecneXgU #infomoney #vale5",-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
3437,461504851550420992l,"@Marceloinacios só vou torcer pra não tirar essa posição da PETR4, hehehe ,)",1,0,1,0,-2,-2,0,1,-1,0.667,0.667,0.0,0.667,3
3438,461505065673822208l,Uma das corretoras q mais compraram a ação #PETR4 da Petrobras: Goldman Sachs. E DAÍ!!! #IBOV,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,0.667,3
3439,461505194225057793l,#ITUB4 chamando venda!!!  passou aqui piscando pra mim!,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
3440,461505776595783680l,"@Andresmoraes nossa querida e amada #PETR4 na briga pela confirmação do rompimento dos R$16,60 hein ? Essa promete ser das boas. =)",1,0,-2,-2,1,0,0,0,-1,0.667,0.333,0.667,0.667,3
3441,461507250881036288l,"Oibr4 hj novamente, mas não peguei",0,0,0,1,0,0,0,0,0,1.0,0.667,0.667,1.0,3
3442,461507335035555840l,$RENT3 - Localiza (rent-nm) - Relatorios Do Agente Fiduciario http://t.co/qRrDpxFNLS,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
